timestamp,open,high,low,close,volume
2024-12-13 14:30:00,100431.8,101093.6,100268.5,101036.0,3450.978
2024-12-13 15:00:00,101036.0,101350.0,100705.7,101139.4,3860.48
2024-12-13 15:30:00,101139.4,101350.0,99630.2,99820.0,8287.983
2024-12-13 16:00:00,99820.0,100342.0,99728.7,100163.7,4218.223
2024-12-13 16:30:00,100163.7,101253.3,100152.9,100970.3,5248.361
2024-12-13 17:00:00,100970.3,101332.3,100756.7,101251.2,2543.843
2024-12-13 17:30:00,101251.2,101791.6,101015.7,101735.5,4506.354
2024-12-13 18:00:00,101735.5,101800.0,101302.6,101682.1,3356.139
2024-12-13 18:30:00,101682.1,101935.7,101450.0,101476.9,1805.701
2024-12-13 19:00:00,101476.9,101543.9,101223.6,101250.0,1407.068
2024-12-13 19:30:00,101250.0,101606.4,101184.2,101445.2,1181.816
2024-12-13 20:00:00,101445.2,101682.0,101200.0,101652.9,1569.421
2024-12-13 20:30:00,101652.9,101865.3,101489.5,101650.0,1906.693
2024-12-13 21:00:00,101650.0,101664.1,101223.6,101244.1,1026.044
2024-12-13 21:30:00,101244.1,101499.0,101240.0,101282.4,781.699
2024-12-13 22:00:00,101282.4,101370.0,101038.1,101120.3,1209.931
2024-12-13 22:30:00,101120.3,101394.3,101102.8,101218.9,417.982
2024-12-13 23:00:00,101218.9,101284.7,101122.4,101122.6,521.291
2024-12-13 23:30:00,101122.6,101555.9,101119.0,101415.8,956.174
2024-12-14 00:00:00,101415.8,101524.4,101320.9,101373.8,579.434
2024-12-14 00:30:00,101373.8,101420.0,101133.6,101296.8,599.735
2024-12-14 01:00:00,101296.8,102748.0,101296.3,102603.9,7385.107
2024-12-14 01:30:00,102603.9,102680.0,101959.0,102174.0,2653.034
2024-12-14 02:00:00,102174.0,102222.0,101666.6,101820.0,1571.421
2024-12-14 02:30:00,101820.0,102314.2,101802.8,102049.6,1131.477
2024-12-14 03:00:00,102049.6,102245.2,102044.6,102207.0,459.873
2024-12-14 03:30:00,102207.0,102367.9,102064.9,102091.0,652.507
2024-12-14 04:00:00,102091.0,102172.6,101802.6,101823.3,759.039
2024-12-14 04:30:00,101823.3,101894.3,101565.8,101689.2,1119.637
2024-12-14 05:00:00,101689.2,101844.5,101635.7,101791.9,546.058
2024-12-14 05:30:00,101791.9,101800.0,101700.1,101744.5,237.885
2024-12-14 06:00:00,101744.5,102026.6,101700.0,102018.7,579.7
2024-12-14 06:30:00,102018.7,102029.3,101805.7,101921.6,380.91
2024-12-14 07:00:00,101921.6,101960.2,101634.1,101675.0,568.826
2024-12-14 07:30:00,101675.0,101925.7,101670.4,101842.6,470.547
2024-12-14 08:00:00,101842.6,101897.7,101683.1,101760.8,349.991
2024-12-14 08:30:00,101760.8,101879.8,101549.3,101825.9,785.21
2024-12-14 09:00:00,101825.9,101826.0,101606.1,101653.8,382.686
2024-12-14 09:30:00,101653.8,101704.3,101400.0,101573.4,992.406
2024-12-14 10:00:00,101573.4,101579.6,101333.0,101463.7,1115.41
2024-12-14 10:30:00,101463.7,101610.5,101450.4,101563.3,379.78
2024-12-14 11:00:00,101563.3,101647.7,101464.4,101633.5,449.108
2024-12-14 11:30:00,101633.5,101725.8,101565.0,101597.5,487.936
2024-12-14 12:00:00,101597.5,101666.3,101423.0,101462.8,525.936
2024-12-14 12:30:00,101462.8,101463.3,101215.9,101308.1,1209.456
2024-12-14 13:00:00,101308.1,101421.8,100808.0,101072.9,3298.251
2024-12-14 13:30:00,101072.9,101295.8,101003.1,101177.8,1563.386
2024-12-14 14:00:00,101177.8,101484.8,101163.7,101338.8,1489.42
2024-12-14 14:30:00,101338.8,101550.0,101300.0,101435.2,695.466
2024-12-14 15:00:00,101435.2,101770.9,101338.4,101580.4,792.369
2024-12-14 15:30:00,101580.4,101748.0,101526.3,101633.9,664.781
2024-12-14 16:00:00,101633.9,101656.3,101412.0,101443.7,888.409
2024-12-14 16:30:00,101443.7,101674.5,101437.2,101655.9,519.088
2024-12-14 17:00:00,101655.9,101738.6,101220.0,101244.5,1359.037
2024-12-14 17:30:00,101244.5,101310.3,100872.5,100973.7,1724.012
2024-12-14 18:00:00,100973.7,101289.3,100882.4,100940.0,1811.565
2024-12-14 18:30:00,100940.0,101045.2,100824.9,100895.2,1337.447
2024-12-14 19:00:00,100895.2,101206.0,100862.6,101194.2,1001.599
2024-12-14 19:30:00,101194.2,101393.1,101163.3,101339.5,885.964
2024-12-14 20:00:00,101339.5,101445.3,101047.5,101169.1,1067.031
2024-12-14 20:30:00,101169.1,101174.4,100577.1,100749.3,2137.979
2024-12-14 21:00:00,100749.3,101199.2,100748.8,101195.3,961.853
2024-12-14 21:30:00,101195.3,101200.0,101025.8,101077.5,484.545
2024-12-14 22:00:00,101077.5,101208.1,100882.8,101185.6,716.547
2024-12-14 22:30:00,101185.6,101293.0,101040.1,101127.8,443.023
2024-12-14 23:00:00,101127.8,101389.8,101047.9,101389.7,480.257
2024-12-14 23:30:00,101389.7,101492.5,101370.9,101419.9,565.059
2024-12-15 00:00:00,101419.9,101582.8,101350.0,101541.6,729.025
2024-12-15 00:30:00,101541.6,101544.0,101243.4,101459.4,573.877
2024-12-15 01:00:00,101459.4,101694.3,101432.3,101591.8,686.409
2024-12-15 01:30:00,101591.8,102221.7,101532.1,102128.8,2253.128
2024-12-15 02:00:00,102128.8,102159.9,101860.1,101938.7,1059.202
2024-12-15 02:30:00,101938.7,102002.8,101792.9,101838.4,715.348
2024-12-15 03:00:00,101838.4,101964.5,101799.1,101821.4,494.326
2024-12-15 03:30:00,101821.4,101863.4,101728.1,101738.4,521.076
2024-12-15 04:00:00,101738.4,102888.1,101738.4,102639.9,4424.934
2024-12-15 04:30:00,102639.9,102714.0,102144.1,102364.2,2355.859
2024-12-15 05:00:00,102364.2,102533.6,102222.1,102437.9,1157.738
2024-12-15 05:30:00,102437.9,102498.8,102092.0,102147.5,509.716
2024-12-15 06:00:00,102147.5,102159.8,102003.3,102023.9,425.542
2024-12-15 06:30:00,102023.9,102112.4,101750.1,101752.1,1009.903
2024-12-15 07:00:00,101752.1,101920.0,101700.1,101866.7,704.355
2024-12-15 07:30:00,101866.7,101949.2,101470.1,101721.4,1340.787
2024-12-15 08:00:00,101721.4,101827.0,101578.9,101742.1,504.481
2024-12-15 08:30:00,101742.1,102014.0,101742.0,102014.0,741.953
2024-12-15 09:00:00,102014.0,102164.9,101908.2,102013.0,883.36
2024-12-15 09:30:00,102013.0,102291.0,102012.9,102261.2,697.902
2024-12-15 10:00:00,102261.2,102460.3,102144.3,102185.6,1159.01
2024-12-15 10:30:00,102185.6,102352.3,102125.2,102268.8,550.22
2024-12-15 11:00:00,102268.8,102565.0,102223.7,102450.7,784.44
2024-12-15 11:30:00,102450.7,102684.9,102326.5,102660.1,1160.382
2024-12-15 12:00:00,102660.1,102985.0,102514.2,102742.6,3330.818
2024-12-15 12:30:00,102742.6,103371.7,102715.8,102959.8,3650.571
2024-12-15 13:00:00,102959.8,103000.0,102581.2,102690.4,1765.614
2024-12-15 13:30:00,102690.4,102974.5,102480.0,102789.7,1450.002
2024-12-15 14:00:00,102789.7,103076.0,102682.0,102900.6,1296.388
2024-12-15 14:30:00,102900.6,103048.7,102637.8,103017.4,1234.629
2024-12-15 15:00:00,103017.4,103065.0,102744.3,102925.5,849.403
2024-12-15 15:30:00,102925.5,103007.6,102680.4,102701.1,876.685
2024-12-15 16:00:00,102701.1,103250.0,102566.1,103145.6,1632.237
2024-12-15 16:30:00,103145.6,103555.0,102980.1,103118.4,2812.555
2024-12-15 17:00:00,103118.4,103199.7,102970.6,103030.2,681.817
2024-12-15 17:30:00,103030.2,103376.2,103006.3,103156.9,1161.285
2024-12-15 18:00:00,103156.9,103289.2,102980.2,103214.4,758.996
2024-12-15 18:30:00,103214.4,103380.1,103142.5,103206.4,740.917
2024-12-15 19:00:00,103206.4,103474.8,103206.3,103387.6,1133.696
2024-12-15 19:30:00,103387.6,103402.6,103181.8,103263.1,612.769
2024-12-15 20:00:00,103263.1,103436.2,103133.1,103235.6,493.313
2024-12-15 20:30:00,103235.6,103279.2,103066.8,103149.8,676.093
2024-12-15 21:00:00,103149.8,103237.5,102637.5,102704.8,2014.001
2024-12-15 21:30:00,102704.8,103134.0,102636.2,102846.7,1569.506
2024-12-15 22:00:00,102846.7,103400.0,102600.0,103152.0,2299.749
2024-12-15 22:30:00,103152.0,103330.9,103042.4,103247.7,982.921
2024-12-15 23:00:00,103247.7,105338.2,103215.3,104820.7,14040.969
2024-12-15 23:30:00,104820.7,105000.0,104289.0,104515.6,5666.56
2024-12-16 00:00:00,104515.6,105320.5,104348.4,105294.3,4214.66
2024-12-16 00:30:00,105294.3,106727.8,105286.9,105492.0,11006.63
2024-12-16 01:00:00,105492.0,105657.4,105000.0,105139.6,3836.074
2024-12-16 01:30:00,105139.6,105613.1,105127.5,105566.5,1537.702
2024-12-16 02:00:00,105566.5,105688.1,104543.0,104640.1,3548.786
2024-12-16 02:30:00,104640.1,104869.3,104401.0,104600.5,1949.282
2024-12-16 03:00:00,104600.5,105015.9,104510.0,104944.0,1850.874
2024-12-16 03:30:00,104944.0,105024.4,104150.0,104579.9,2750.018
2024-12-16 04:00:00,104579.9,104759.5,104463.7,104633.7,968.041
2024-12-16 04:30:00,104633.7,104809.8,104456.5,104675.1,825.691
2024-12-16 05:00:00,104675.1,104843.0,104456.6,104794.8,880.935
2024-12-16 05:30:00,104794.8,105072.6,104765.4,105030.0,1119.402
2024-12-16 06:00:00,105030.0,105279.3,104919.0,105120.0,1685.168
2024-12-16 06:30:00,105120.0,105422.0,104952.3,105179.6,1369.724
2024-12-16 07:00:00,105179.6,105438.9,105076.4,105240.1,858.467
2024-12-16 07:30:00,105240.1,105250.0,104905.0,105007.0,723.042
2024-12-16 08:00:00,105007.0,105054.0,104660.2,104793.9,1680.736
2024-12-16 08:30:00,104793.9,104899.6,104506.5,104561.5,1073.457
2024-12-16 09:00:00,104561.5,104796.6,104515.0,104765.1,1223.061
2024-12-16 09:30:00,104765.1,104970.0,104685.1,104695.5,832.223
