timestamp,open,high,low,close,volume
2023-12-15,43050.0,43112.5,41671.6,41979.7,108220.713
2023-12-16,41979.7,42783.3,41619.8,42296.3,59710.186
2023-12-17,42296.3,42479.2,41255.5,41395.2,89308.204
2023-12-18,41395.2,42810.6,40566.0,42683.6,163735.59
2023-12-19,42683.6,43548.0,41836.4,42298.0,141858.496
2023-12-20,42298.0,44355.0,42206.3,43710.0,169804.361
2023-12-21,43710.0,44290.0,43324.3,43902.1,116069.192
2023-12-22,43902.1,44473.9,43414.1,44010.0,103438.936
2023-12-23,44010.0,44029.2,43262.9,43735.7,48410.035
2023-12-24,43735.7,43987.0,42534.1,43022.3,69561.201
2023-12-25,43022.3,43874.5,42742.7,43611.8,73588.365
2023-12-26,43611.8,43634.1,41655.0,42552.0,117392.677
2023-12-27,42552.0,43710.0,42138.7,43454.0,98585.24
2023-12-28,43454.0,43849.5,42302.2,42607.0,101490.442
2023-12-29,42607.0,43170.0,41278.0,42095.3,135840.807
2023-12-30,42095.3,42654.0,41554.4,42177.2,68905.516
2023-12-31,42177.2,42945.9,42012.5,42324.8,59446.764
2024-01-01,42324.8,44284.9,42211.2,44235.5,79123.439
2024-01-02,44235.5,45946.5,44208.7,44989.0,180530.083
2024-01-03,44989.0,45567.8,40210.0,42871.9,308217.553
2024-01-04,42871.9,44875.5,42637.0,44156.3,164677.973
2024-01-05,44156.3,44436.4,42181.0,44156.8,194356.602
2024-01-06,44156.8,44229.4,43400.7,43972.4,54322.09
2024-01-07,43972.4,44509.6,43577.0,43936.2,73660.896
2024-01-08,43936.2,47318.3,43136.9,46972.8,228622.432
2024-01-09,46972.8,48083.4,44750.0,46128.0,237993.417
2024-01-10,46128.0,47732.0,44301.0,46659.9,322480.711
2024-01-11,46659.9,49054.4,45525.3,46347.7,271464.986
2024-01-12,46347.7,46550.0,41323.0,42797.9,265780.733
2024-01-13,42797.9,43267.6,42449.0,42855.0,82905.624
2024-01-14,42855.0,43110.3,41708.8,41731.0,81035.038
2024-01-15,41731.0,43394.6,41710.6,42508.1,111679.642
2024-01-16,42508.1,43579.9,42003.9,43128.1,127527.621
2024-01-17,43128.1,43197.0,42195.7,42782.1,92130.551
2024-01-18,42782.1,42931.3,40669.0,41330.5,153800.047
2024-01-19,41330.5,42199.0,40269.0,41663.0,164161.205
2024-01-20,41663.0,41874.9,41412.6,41691.9,39254.922
2024-01-21,41691.9,41867.8,41493.0,41585.6,31700.954
2024-01-22,41585.6,41695.0,39360.0,39559.3,233028.916
2024-01-23,39559.3,40180.0,38531.5,39900.1,189987.298
2024-01-24,39900.1,40565.3,39488.0,40078.1,123100.521
2024-01-25,40078.1,40324.3,39537.0,39954.0,94694.218
2024-01-26,39954.0,42238.1,39810.0,41805.5,161746.762
2024-01-27,41805.5,42193.3,41365.0,42095.8,45700.269
2024-01-28,42095.8,42839.9,41587.4,42016.1,95870.896
2024-01-29,42016.1,43436.9,41767.9,43286.2,114448.566
2024-01-30,43286.2,43890.8,42647.5,42919.0,124016.716
2024-01-31,42919.0,43735.9,42255.0,42552.7,150732.5
2024-02-01,42552.7,43307.3,41843.5,43064.6,132267.318
2024-02-02,43064.6,43476.7,42520.3,43178.1,88716.224
2024-02-03,43178.1,43377.8,42859.1,42991.8,30788.965
2024-02-04,42991.8,43114.7,42154.0,42559.6,46154.743
2024-02-05,42559.6,43567.9,42229.6,42692.6,108809.566
2024-02-06,42692.6,43370.4,42554.0,43083.9,76359.016
2024-02-07,43083.9,44379.1,42774.2,44318.0,104988.714
2024-02-08,44318.0,45628.2,44300.1,45260.5,133841.458
2024-02-09,45260.5,48230.0,45210.0,47122.4,215540.748
2024-02-10,47122.4,48197.9,46840.0,47728.1,70822.471
2024-02-11,47728.1,48603.5,47555.7,48328.5,86528.297
2024-02-12,48328.5,50439.2,47712.8,49960.9,192841.204
2024-02-13,49960.9,50430.5,48300.1,49710.4,168940.1
2024-02-14,49710.4,52098.4,49220.5,51821.8,172393.533
2024-02-15,51821.8,52879.5,51322.5,51904.2,167412.423
2024-02-16,51904.2,52625.0,51586.2,52151.8,110559.798
2024-02-17,52151.8,52200.0,50652.3,51693.1,100138.831
2024-02-18,51693.1,52456.7,51176.0,52174.9,75661.573
2024-02-19,52174.9,52559.2,51701.0,51814.9,80885.769
2024-02-20,51814.9,53120.0,50725.2,52287.1,172781.292
2024-02-21,52287.1,52404.5,50430.0,51875.2,151061.973
2024-02-22,51875.2,52119.7,50939.9,51304.7,110013.081
2024-02-23,51304.7,51571.7,50538.5,50774.1,98395.293
2024-02-24,50774.1,51742.7,50600.0,51588.9,44354.878
2024-02-25,51588.9,52000.0,51300.0,51747.5,50018.677
2024-02-26,51747.5,54992.2,50922.0,54515.0,172863.566
2024-02-27,54515.0,57699.0,54488.8,57077.9,221561.137
2024-02-28,57077.9,64496.7,56735.4,62484.1,452005.803
2024-02-29,62484.1,63796.6,60460.9,61184.1,247267.548
2024-03-01,61184.1,63181.9,60827.0,62417.6,128026.11
2024-03-02,62417.6,62499.0,61591.3,62055.9,59336.96
2024-03-03,62055.9,63333.0,61317.7,63179.1,80467.66
2024-03-04,63179.1,68686.8,62235.0,68360.0,272675.266
2024-03-05,68360.0,69387.2,59111.0,63750.1,420727.422
2024-03-06,63750.1,67764.5,62824.1,66118.5,236268.315
2024-03-07,66118.5,68160.3,65555.0,66858.7,123387.181
2024-03-08,66858.7,70320.0,66135.1,68165.0,183236.739
2024-03-09,68165.0,68606.0,67897.4,68374.4,31306.791
2024-03-10,68374.4,70029.1,68122.0,68999.6,97914.417
2024-03-11,68999.6,72919.6,66923.0,72152.4,181576.665
2024-03-12,72152.4,73391.0,68671.3,71512.0,201923.678
2024-03-13,71512.0,73749.9,71382.2,73133.0,127778.397
2024-03-14,73133.0,73949.0,68613.6,71473.1,209363.193
2024-03-15,71473.1,72525.0,65559.2,69523.8,290396.76
2024-03-16,69523.8,70081.3,64696.4,65331.2,147941.177
2024-03-17,65331.2,68970.0,64539.8,68432.2,127270.331
2024-03-18,68432.2,69040.0,66533.5,67643.9,139068.527
2024-03-19,67643.9,68174.9,61555.0,61971.5,270938.291
