,0
0,10000.0
1,10000.0
2,10000.0
3,10000.0
4,10000.0
5,10000.0
6,10000.0
7,10000.0
8,9999.87973116644
9,9999.87973116644
10,9999.87973116644
11,9999.87973116644
12,9999.87973116644
13,9999.87973116644
14,9999.87973116644
15,9999.87973116644
16,9999.87973116644
17,9999.87973116644
18,9999.87973116644
19,9999.87973116644
20,9999.87973116644
21,9999.87973116644
22,9999.87973116644
23,9999.87973116644
24,9999.87973116644
25,9999.87973116644
26,9999.87973116644
27,9999.87973116644
28,9999.87973116644
29,9999.87973116644
30,9999.87973116644
31,9999.87973116644
32,9999.87973116644
33,9999.87973116644
34,9999.87973116644
35,9999.87973116644
36,9995.560160035662
37,9995.560160035662
38,9995.560160035662
39,9995.560160035662
40,9995.560160035662
41,9995.560160035662
42,9995.560160035662
43,9995.560160035662
44,9995.560160035662
45,9995.560160035662
46,9995.560160035662
47,9995.560160035662
48,9995.560160035662
49,9995.560160035662
50,9995.560160035662
51,9995.560160035662
52,9995.560160035662
53,9995.560160035662
54,9995.560160035662
55,9995.560160035662
56,9995.560160035662
57,9995.560160035662
58,9995.560160035662
59,9995.560160035662
60,10002.99313959961
61,10002.99313959961
62,10002.99313959961
63,10002.99313959961
64,10002.99313959961
65,10002.99313959961
66,10002.99313959961
67,10002.99313959961
68,10002.99313959961
69,10002.99313959961
70,10002.99313959961
71,10002.99313959961
72,10002.99313959961
73,10002.99313959961
74,10002.99313959961
75,10002.99313959961
76,10002.99313959961
77,10002.99313959961
78,10002.99313959961
79,10002.99313959961
80,10002.809606590687
81,10002.809606590687
82,10002.809606590687
83,10002.809606590687
84,10002.809606590687
85,10002.809606590687
86,10002.67403506047
87,10002.67403506047
88,10002.67403506047
89,10002.67403506047
90,10002.67403506047
91,10002.67403506047
92,10002.67403506047
93,10002.67403506047
94,10000.763607050272
95,10000.763607050272
96,10000.763607050272
97,10000.763607050272
98,10000.763607050272
99,10000.763607050272
100,10000.763607050272
101,10005.418223560595
102,10005.418223560595
103,10005.418223560595
104,10005.418223560595
105,10005.418223560595
106,10005.418223560595
107,10005.418223560595
108,10005.418223560595
109,10005.418223560595
110,10005.418223560595
111,10005.418223560595
112,10005.418223560595
113,10005.418223560595
114,10005.418223560595
115,10005.418223560595
116,10005.418223560595
117,10005.418223560595
118,10005.418223560595
119,10005.418223560595
120,10005.418223560595
121,10005.418223560595
122,10005.418223560595
123,10006.534920616194
124,10006.534920616194
125,10006.534920616194
126,10006.534920616194
127,10006.534920616194
128,10006.534920616194
129,10006.534920616194
130,10010.572836391577
131,10010.572836391577
132,10010.572836391577
133,10010.572836391577
134,10010.572836391577
135,10010.572836391577
136,10010.572836391577
137,10010.572836391577
138,10010.572836391577
139,10010.572836391577
140,10010.572836391577
141,10010.572836391577
142,10010.572836391577
143,10010.572836391577
144,10010.572836391577
145,10010.572836391577
146,10010.572836391577
147,10010.572836391577
148,10010.572836391577
149,10010.572836391577
150,10010.572836391577
151,10010.572836391577
152,10010.572836391577
153,10010.572836391577
154,10010.572836391577
155,10010.572836391577
156,10010.572836391577
157,10010.572836391577
158,10013.83935112423
159,10013.83935112423
160,10013.83935112423
161,10013.83935112423
162,10013.83935112423
163,10013.83935112423
164,10013.83935112423
165,10013.838385856528
166,10013.838385856528
167,10013.838385856528
168,10013.838385856528
169,10013.838385856528
170,10013.838385856528
171,10013.838385856528
172,10013.838385856528
173,10013.838385856528
174,10013.838385856528
175,10013.838385856528
176,10013.838385856528
177,10013.838385856528
178,10013.838385856528
179,10013.838385856528
180,10013.838385856528
181,10013.838385856528
182,10013.838385856528
183,10013.838385856528
184,10013.838385856528
185,10013.838385856528
186,10013.838385856528
187,10013.838385856528
188,10013.838385856528
189,10013.838385856528
190,10013.838385856528
191,10013.838385856528
192,10016.503551367776
193,10016.503551367776
194,10016.503551367776
195,10016.503551367776
196,10016.503551367776
197,10016.503551367776
198,10016.503551367776
199,10016.503551367776
200,10016.503551367776
201,10016.503551367776
202,10016.503551367776
203,10016.503551367776
204,10016.503551367776
205,10016.503551367776
206,10016.503551367776
207,10016.503551367776
208,10016.503551367776
209,10016.503551367776
210,10016.503551367776
211,10016.503551367776
212,10016.503551367776
213,10016.503551367776
214,10016.503551367776
215,10009.55824330199
216,10009.55824330199
217,10009.55824330199
218,10009.55824330199
