,0
0,10000.0
1,10000.0
2,10000.0
3,10000.0
4,10000.0
5,10000.098420084154
6,10000.098420084154
7,10000.098420084154
8,10000.098420084154
9,10000.098420084154
10,10000.098420084154
11,10000.098420084154
12,10000.098420084154
13,10000.098420084154
14,10000.098420084154
15,9996.12247643318
16,9996.12247643318
17,9996.12247643318
18,9996.12247643318
19,9996.12247643318
20,9996.12247643318
21,9996.12247643318
22,9996.12247643318
23,9996.12247643318
24,9996.12247643318
25,10005.23643235625
26,10005.23643235625
27,10005.23643235625
28,10005.23643235625
29,10005.23643235625
30,10005.23643235625
31,10005.23643235625
32,10005.23643235625
33,10005.23643235625
34,10005.23643235625
35,10005.23643235625
36,10005.23643235625
37,10005.23643235625
38,10005.23643235625
39,10005.23643235625
40,10005.23643235625
41,10005.23643235625
42,10005.23643235625
43,10005.23643235625
44,10005.23643235625
45,10005.23643235625
46,10005.23643235625
47,10005.23643235625
48,10005.23643235625
49,10005.23643235625
50,10005.23643235625
51,10005.23643235625
52,10005.23643235625
53,10005.23643235625
54,10005.23643235625
55,10005.23643235625
56,10005.23643235625
57,10005.23643235625
58,10005.23643235625
59,10005.23643235625
60,10005.23643235625
61,10005.23643235625
62,10005.23643235625
63,10005.23643235625
64,10005.23643235625
65,10005.23643235625
66,10005.23643235625
67,10005.23643235625
68,10005.23643235625
69,10005.23643235625
70,10005.23643235625
71,10005.23643235625
72,10005.23643235625
73,10005.23643235625
74,10005.23643235625
75,10005.23643235625
76,10005.23643235625
77,10005.23643235625
78,10005.23643235625
79,10005.23643235625
80,10005.23643235625
81,10005.23643235625
82,10005.23643235625
83,10005.852071011464
84,10005.852071011464
85,10005.852071011464
86,10007.558661458668
87,10007.558661458668
88,10007.558661458668
89,10007.558661458668
90,10007.558661458668
91,10007.558661458668
92,10007.558661458668
93,10007.558661458668
94,10007.558661458668
95,10007.558661458668
96,10007.558661458668
97,10007.558661458668
98,10007.558661458668
99,10007.558661458668
100,10007.558661458668
101,10007.558661458668
102,10007.558661458668
103,10007.558661458668
104,10007.558661458668
105,10007.558661458668
106,10007.558661458668
107,10007.558661458668
108,10007.558661458668
109,10007.558661458668
110,10007.558661458668
111,10007.558661458668
112,10007.558661458668
113,10007.558661458668
114,10007.558661458668
115,10007.558661458668
116,10007.558661458668
117,10007.558661458668
118,10007.558661458668
119,10007.558661458668
120,10007.558661458668
121,10007.558661458668
122,10007.558661458668
123,10007.558661458668
124,10007.558661458668
125,10007.558661458668
126,10007.558661458668
127,10007.558661458668
128,10007.558661458668
129,10007.558661458668
130,10007.558661458668
131,10000.591499975319
132,10000.591499975319
133,10000.591499975319
134,10000.591499975319
135,10001.921134811884
136,10001.921134811884
137,10001.921134811884
138,10001.921134811884
139,10001.921134811884
140,10001.921134811884
141,10001.921134811884
142,10001.921134811884
143,10001.921134811884
144,10001.921134811884
145,10001.921134811884
146,10001.921134811884
147,10001.921134811884
148,10001.921134811884
149,10001.921134811884
150,10001.921134811884
151,10001.921134811884
152,10001.921134811884
153,10001.921134811884
154,10001.921134811884
155,10001.921134811884
156,10001.921134811884
157,10001.921134811884
158,10001.921134811884
159,10001.921134811884
160,10001.921134811884
161,10001.921134811884
162,10001.921134811884
163,10001.921134811884
164,10001.921134811884
165,10001.921134811884
166,10001.921134811884
167,10001.921134811884
168,10001.921134811884
169,10001.921134811884
170,10001.921134811884
171,10001.921134811884
172,10001.921134811884
173,10001.921134811884
174,10001.921134811884
175,10001.921134811884
176,10001.921134811884
177,10001.921134811884
178,10001.921134811884
179,10001.921134811884
180,10001.921134811884
181,10001.921134811884
182,10001.921134811884
183,10001.921134811884
184,10001.921134811884
185,10001.921134811884
186,10001.921134811884
187,10001.921134811884
188,10001.921134811884
189,10001.921134811884
190,10001.921134811884
191,10001.921134811884
192,10001.921134811884
193,10001.921134811884
194,10001.921134811884
195,10007.299524892045
196,10007.299524892045
197,10007.299524892045
198,10007.299524892045
199,10007.299524892045
200,10007.299524892045
201,10007.299524892045
202,10007.299524892045
203,10007.299524892045
204,10007.299524892045
205,10007.299524892045
206,10007.299524892045
207,10007.299524892045
208,10007.299524892045
209,10007.299524892045
210,10007.299524892045
211,10007.299524892045
212,10007.299524892045
213,10007.299524892045
214,10007.299524892045
215,10007.299524892045
216,10007.299524892045
217,10007.299524892045
