,0
0,10000.0
1,10000.0
2,10000.0
3,10000.0
4,10000.0
5,10000.0
6,10000.0
7,10000.0
8,9996.99689303281
9,9996.99689303281
10,9996.99689303281
11,9996.99689303281
12,9996.99689303281
13,9996.99689303281
14,9996.99689303281
15,9996.99689303281
16,9996.99689303281
17,9996.99689303281
18,9996.99689303281
19,9996.99689303281
20,9996.99689303281
21,9996.99689303281
22,9996.99689303281
23,10001.286524851588
24,10001.286524851588
25,10001.286524851588
26,9999.087590193001
27,9999.087590193001
28,9999.087590193001
29,9999.087590193001
30,9997.940095685104
31,9997.940095685104
32,9997.940095685104
33,9997.940095685104
34,9997.940095685104
35,9997.940095685104
36,9997.940095685104
37,9997.940095685104
38,9997.940095685104
39,9997.940095685104
40,9997.940095685104
41,9997.940095685104
42,9998.865059564776
43,9998.865059564776
44,9998.865059564776
45,9998.865059564776
46,9998.865059564776
47,9998.865059564776
48,9998.865059564776
49,9998.865059564776
50,9998.05793947173
51,9998.05793947173
52,9998.05793947173
53,9998.05793947173
54,9997.289534557702
55,9997.289534557702
56,9997.289534557702
57,9997.289534557702
58,9997.289534557702
59,9997.289534557702
60,9997.289534557702
61,9997.289534557702
62,9997.289534557702
63,9997.289534557702
64,9997.289534557702
65,9997.289534557702
66,9997.289534557702
67,9997.289534557702
68,9997.289534557702
69,10000.384737516008
70,10000.384737516008
71,10000.384737516008
72,9999.072607281905
73,9999.072607281905
74,9999.072607281905
75,9999.072607281905
76,9999.072607281905
77,9998.134346878172
78,9998.134346878172
79,9996.999740395091
80,9996.999740395091
81,9996.999740395091
82,9996.999740395091
83,9996.999740395091
84,9996.217185972102
85,9994.75873352597
86,9994.75873352597
87,9994.75873352597
88,9994.75873352597
89,9994.75873352597
90,9994.75873352597
91,9994.75873352597
92,9994.75873352597
93,9994.75873352597
94,9994.75873352597
95,9994.75873352597
96,9994.75873352597
97,9997.345980537913
98,9997.345980537913
99,9997.345980537913
100,9997.345980537913
101,9997.345980537913
102,9998.637394817088
103,9998.637394817088
104,9998.637394817088
105,9998.637394817088
106,9998.637394817088
107,9996.343312361909
108,9996.343312361909
109,9996.343312361909
110,9996.343312361909
111,9995.361158665455
112,9995.361158665455
113,9995.361158665455
114,9995.361158665455
115,9995.361158665455
116,9995.361158665455
117,9995.361158665455
118,9995.361158665455
119,9996.910329034814
120,9995.64350294167
121,9994.271794058977
122,9994.271794058977
123,9991.990365900594
124,9991.990365900594
125,9991.990365900594
126,9991.58110868156
127,9991.58110868156
128,9991.58110868156
129,9991.58110868156
130,9990.78294919528
131,9990.78294919528
132,9988.951649880999
133,9988.055788390728
134,9988.055788390728
135,9988.055788390728
136,9988.055788390728
137,9988.055788390728
138,9987.511099029285
139,9987.511099029285
140,9986.469979996751
141,9986.469979996751
142,9986.469979996751
143,9986.469979996751
144,9984.966964746858
145,9984.966964746858
146,9984.966964746858
147,9984.966964746858
148,9984.966964746858
149,9984.966964746858
150,9984.966964746858
151,9984.966964746858
152,9986.341881972163
153,9986.341881972163
154,9986.341881972163
155,9986.341881972163
156,9986.341881972163
157,9986.341881972163
158,9986.341881972163
159,9986.341881972163
160,9986.341881972163
161,9985.799272508906
162,9985.799272508906
163,9985.799272508906
164,9984.81236858259
165,9984.81236858259
166,9984.81236858259
167,9983.844621856471
168,9983.844621856471
169,9983.844621856471
170,9983.844621856471
171,9982.620860218363
172,9982.620860218363
173,9982.620860218363
174,9981.925606960418
175,9981.925606960418
176,9981.925606960418
177,9981.925606960418
178,9981.925606960418
179,9981.925606960418
180,9981.925606960418
181,9981.925606960418
182,9980.960995462077
183,9980.960995462077
184,9980.960995462077
185,9980.960995462077
186,9980.960995462077
187,9980.459136260011
188,9980.459136260011
189,9980.459136260011
190,9980.459136260011
191,9980.459136260011
192,9980.459136260011
193,9980.459136260011
194,9980.459136260011
195,9980.564209179294
196,9980.564209179294
197,9980.564209179294
198,9980.564209179294
199,9980.564209179294
200,9980.564209179294
201,9980.564209179294
202,9980.564209179294
203,9980.564209179294
204,9980.564209179294
205,9980.027655497674
206,9978.963647400755
207,9978.963647400755
208,9978.963647400755
209,9977.72568478706
210,9977.72568478706
211,9976.87460758557
212,9976.87460758557
213,9976.87460758557
214,9976.221124114438
215,9976.221124114438
216,9976.221124114438
217,9976.221124114438
218,9975.160345574881
