,0
0,10000.0
1,10000.0
2,10000.0
3,10000.0
4,10000.0
5,10000.0
6,10000.0
7,10000.0
8,10000.0
9,10000.0
10,10000.0
11,9991.626454433657
12,9991.626454433657
13,9993.406007086474
14,9993.406007086474
15,9993.406007086474
16,9993.406007086474
17,9993.406007086474
18,9993.406007086474
19,9993.406007086474
20,9993.406007086474
21,9993.406007086474
22,9993.406007086474
23,9981.970340691434
24,9981.970340691434
25,9981.970340691434
26,9985.822046941204
27,9985.822046941204
28,9985.822046941204
29,9985.822046941204
30,9985.822046941204
31,9985.822046941204
32,9985.822046941204
33,9985.822046941204
34,9985.822046941204
35,9985.822046941204
36,9985.822046941204
37,9985.822046941204
38,9985.822046941204
39,9985.822046941204
40,9985.822046941204
41,9985.822046941204
42,9985.822046941204
43,9985.822046941204
44,9985.478161784904
45,9985.478161784904
46,9985.478161784904
47,9985.478161784904
48,9985.478161784904
49,9985.478161784904
50,9985.478161784904
51,9985.478161784904
52,9985.478161784904
53,9985.478161784904
54,9985.478161784904
55,9987.555418973681
56,9987.555418973681
57,9987.555418973681
58,9987.555418973681
59,9987.555418973681
60,9987.555418973681
61,9987.555418973681
62,9987.555418973681
63,9987.555418973681
64,9987.555418973681
65,9987.555418973681
66,9987.555418973681
67,9987.555418973681
68,9987.555418973681
69,9987.555418973681
70,9987.555418973681
71,9987.555418973681
72,9987.555418973681
73,9987.555418973681
74,9987.555418973681
75,9987.555418973681
76,9987.555418973681
77,9987.555418973681
78,10002.016635249436
79,10002.016635249436
80,10002.016635249436
81,10002.016635249436
82,10002.016635249436
83,10002.016635249436
84,10002.016635249436
85,10002.016635249436
86,10002.016635249436
87,10002.016635249436
88,10002.016635249436
89,10002.016635249436
90,10002.016635249436
91,10002.016635249436
92,10002.016635249436
93,10002.016635249436
94,10002.016635249436
95,10002.016635249436
96,10002.016635249436
97,10002.016635249436
98,10002.016635249436
99,10002.743071106197
100,10002.743071106197
101,10002.743071106197
102,10002.743071106197
103,10002.743071106197
104,10002.743071106197
105,10002.743071106197
106,10003.664034664453
107,10003.664034664453
108,10003.664034664453
109,10003.664034664453
110,10003.664034664453
111,10003.664034664453
112,10003.664034664453
113,10003.664034664453
114,10003.664034664453
115,10003.664034664453
116,10003.664034664453
117,10003.664034664453
118,10003.664034664453
119,10003.664034664453
120,10003.664034664453
121,10004.839679430148
122,10004.839679430148
123,10004.839679430148
124,10004.839679430148
125,10004.839679430148
126,10004.839679430148
127,10004.839679430148
128,10004.839679430148
129,10004.839679430148
130,10004.839679430148
131,10004.839679430148
132,10004.839679430148
133,10004.839679430148
134,10004.839679430148
135,10004.839679430148
136,10004.839679430148
137,10004.839679430148
138,10004.839679430148
139,10004.839679430148
140,10004.839679430148
141,10004.839679430148
142,10004.839679430148
143,10004.839679430148
144,10004.839679430148
145,10004.686582169388
146,10004.686582169388
147,10004.686582169388
148,10004.686582169388
149,10029.338924748128
150,10029.338924748128
151,10029.338924748128
152,10029.338924748128
153,10029.338924748128
154,10029.338924748128
155,10029.338924748128
156,10029.338924748128
157,10029.338924748128
158,10029.338924748128
159,10029.338924748128
160,10029.338924748128
161,10029.338924748128
162,10029.338924748128
163,10029.338924748128
164,10029.338924748128
165,10029.338924748128
166,10029.338924748128
167,10029.338924748128
168,10029.338924748128
169,10029.338924748128
170,10029.338924748128
171,10029.056488266253
172,10029.056488266253
173,10029.056488266253
174,10029.056488266253
175,10029.056488266253
176,10029.056488266253
177,10029.056488266253
178,10029.056488266253
179,10029.056488266253
180,10029.056488266253
181,10029.056488266253
182,10029.056488266253
183,10029.056488266253
184,10029.056488266253
185,10029.056488266253
186,10029.056488266253
187,10029.056488266253
188,10029.056488266253
189,10029.977008700933
190,10029.977008700933
191,10029.977008700933
192,10029.977008700933
193,10029.977008700933
194,10029.977008700933
195,10029.977008700933
196,10029.977008700933
197,10038.082102328153
198,10038.082102328153
199,10038.082102328153
200,10038.082102328153
201,10038.082102328153
202,10038.082102328153
203,10038.082102328153
204,10038.082102328153
205,10038.082102328153
206,10038.082102328153
207,10038.082102328153
208,10038.082102328153
209,10038.082102328153
210,10038.082102328153
211,10038.082102328153
212,10038.082102328153
213,10038.082102328153
214,10038.082102328153
215,10038.082102328153
216,10042.083502832567
217,10042.083502832567
218,10042.083502832567
219,10042.083502832567
